loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
16932.24689,80,0.257809393,Gig Worker,53,615,3,0
17489.61813,39,0.25,Freelancer,41,471,17,0
10000,48,0.270470443,Small Merchant,32,689,11,0
30303.01832,71,0.251484123,Small Merchant,38,577,6,0
32782.26786,45,0.25,Freelancer,52,620,4,0
18127.75928,42,0.286034954,Small Merchant,57,383,2,0
20222.33806,77,0.25,Freelancer,59,387,4,0
16722.9652,79,0.298989913,Gig Worker,22,447,16,0
24678.57486,85,0.308823711,Small Merchant,57,835,5,0
29874.52782,37,0.251140205,Small Merchant,38,627,19,0
10000,85,0.285773312,Freelancer,26,397,1,0
24866.06971,79,0.317158683,Freelancer,34,513,18,0
20063.2976,60,0.270560411,Freelancer,57,610,14,0
22793.76074,74,0.292216929,Gig Worker,44,671,2,0
25212.95801,54,0.32785807,Gig Worker,41,777,0,0
20682.58293,88,0.25,Freelancer,42,482,18,0
21274.89203,68,0.259614318,Gig Worker,29,497,6,0
20502.87383,89,0.291281822,Small Merchant,55,632,9,0
28792.21341,50,0.323448772,Gig Worker,56,709,8,0
24931.31972,84,0.265775663,Freelancer,26,656,15,0
23544.08476,85,0.328714637,Small Merchant,44,390,14,0
13103.33795,86,0.282639123,Freelancer,59,474,12,0
19349.9418,79,0.25,Small Merchant,43,697,7,0
28290.68412,67,0.311809633,Freelancer,24,563,10,0
22263.87601,70,0.270727523,Gig Worker,40,790,0,0
26616.72029,58,0.288970506,Gig Worker,59,826,7,0
34365.5826,35,0.25,Gig Worker,39,472,11,0
29270.24248,47,0.264934968,Gig Worker,48,472,18,0
22652.10836,78,0.250062562,Freelancer,56,558,5,0
18423.07581,73,0.25,Gig Worker,39,664,15,0
10000,64,0.281960792,Gig Worker,37,694,13,0
20821.30554,56,0.291335549,Freelancer,23,308,6,1
19717.91253,34,0.269064837,Small Merchant,30,559,2,1
24732.56336,36,0.251256924,Small Merchant,41,412,9,0
20922.66341,39,0.254477887,Small Merchant,33,774,0,0
19757.30458,39,0.287432593,Gig Worker,47,778,5,0
10000,80,0.282213811,Freelancer,23,477,4,0
15420.2252,86,0.287761493,Gig Worker,35,803,14,0
25336.55729,87,0.311168104,Small Merchant,57,781,17,0
34011.35342,57,0.291506991,Freelancer,42,727,3,0
21317.32231,65,0.288180588,Gig Worker,32,816,4,0
24294.67752,39,0.327374329,Freelancer,39,484,9,0
28667.3471,79,0.274504311,Freelancer,24,675,3,0
16323.74245,64,0.327673508,Freelancer,38,745,9,0
24567.6983,82,0.308477674,Small Merchant,40,311,19,0
16816.56926,64,0.274041492,Small Merchant,24,496,3,0
28053.77107,66,0.296096777,Freelancer,33,784,11,0
23059.82134,77,0.275695983,Gig Worker,55,635,8,0
24089.1627,49,0.251272092,Freelancer,25,628,1,0
16521.80982,42,0.279839215,Gig Worker,24,716,4,0
26949.22652,40,0.250657473,Small Merchant,43,812,15,0
36592.99045,87,0.284659295,Gig Worker,48,436,18,0
14944.61813,74,0.296009597,Small Merchant,48,573,13,0
19621.68695,48,0.27566187,Gig Worker,21,657,14,0
23621.25232,57,0.284619149,Gig Worker,25,761,18,0
27504.84348,67,0.284287833,Gig Worker,53,530,17,0
18083.176,85,0.296886992,Small Merchant,31,530,10,0
10000,74,0.28178951,Gig Worker,41,414,12,0
31514.32646,89,0.273705474,Small Merchant,23,814,9,0
27323.54284,33,0.295978808,Small Merchant,25,411,6,0
10000,86,0.283171164,Small Merchant,22,445,0,0
17747.01846,83,0.25,Small Merchant,32,648,17,0
32977.27701,66,0.272994269,Freelancer,42,335,3,0
32134.57493,48,0.269656574,Gig Worker,54,507,15,0
28570.48016,66,0.282949185,Gig Worker,45,303,17,1
20767.21296,82,0.280799813,Gig Worker,28,419,18,0
22580.91193,43,0.25,Small Merchant,42,408,14,0
21083.51936,60,0.250165566,Freelancer,23,377,9,0
29897.67848,57,0.26094279,Freelancer,53,828,6,0
15869.10315,89,0.281289102,Small Merchant,56,348,0,0
16359.40242,65,0.301476837,Freelancer,27,408,0,0
29071.92211,73,0.25,Freelancer,53,779,0,0
21689.46981,67,0.266557701,Freelancer,56,671,18,0
31649.27149,48,0.279030516,Small Merchant,25,821,6,0
17299.41455,71,0.26137202,Gig Worker,26,675,14,0
21616.55148,30,0.281747606,Small Merchant,58,422,12,0
15543.10911,52,0.292805499,Freelancer,55,389,8,0
22051.53877,84,0.264863777,Small Merchant,24,448,13,0
11650.17144,57,0.286551669,Freelancer,22,300,5,0
18586.56605,77,0.277709616,Freelancer,36,719,6,0
11946.22295,33,0.257017961,Gig Worker,38,817,13,0
26857.46263,70,0.277182368,Freelancer,20,666,10,0
27016.12538,89,0.289133319,Freelancer,56,445,2,0
10000,47,0.30827486,Freelancer,28,531,10,0
31337.20022,90,0.312884875,Freelancer,23,768,7,0
39481.90588,78,0.268646305,Small Merchant,29,511,5,0
22322.04471,76,0.267441078,Freelancer,51,405,2,0
17512.20018,80,0.280807803,Small Merchant,20,564,11,0
41770.31414,68,0.26914606,Small Merchant,42,557,17,0
12767.22051,54,0.30426065,Freelancer,36,645,10,0
22140.74527,47,0.282013815,Gig Worker,49,510,6,0
23257.35591,35,0.28110487,Gig Worker,46,382,9,0
31416.03334,48,0.292866156,Small Merchant,34,382,15,1
24518.17283,82,0.283196724,Small Merchant,57,648,15,0
18509.56273,41,0.286104893,Gig Worker,26,594,14,0
15341.70941,54,0.285263819,Freelancer,52,487,12,0
19607.24726,64,0.27710724,Gig Worker,24,717,3,0
14951.50847,30,0.261951233,Small Merchant,58,583,3,0
22334.77724,34,0.31518044,Small Merchant,53,630,5,0
18050.62674,30,0.261885326,Small Merchant,22,775,17,0
11541.73545,37,0.31308461,Gig Worker,51,779,0,0
30786.02052,68,0.286828852,Freelancer,21,340,9,0
18516.29234,76,0.26796832,Small Merchant,35,371,2,0
13123.04237,72,0.291097152,Small Merchant,36,794,13,0
20822.18606,47,0.295718322,Freelancer,31,608,10,0
22478.60096,75,0.314364033,Freelancer,24,678,4,0
10000,88,0.253687105,Gig Worker,23,566,1,0
24321.53367,38,0.277199938,Small Merchant,35,538,8,0
14669.89702,34,0.307544196,Freelancer,37,304,16,0
33977.20166,84,0.294931057,Freelancer,39,411,18,0
25667.72358,33,0.28972035,Gig Worker,28,617,16,0
19200.70007,73,0.309569753,Freelancer,35,346,19,0
16783.82561,58,0.276401187,Freelancer,54,592,9,0
21265.22605,30,0.25,Gig Worker,48,666,16,0
26289.53519,59,0.272669844,Small Merchant,49,325,10,0
21821.5411,85,0.320235129,Gig Worker,39,514,6,0
20479.88835,74,0.285969519,Gig Worker,41,598,0,0
22408.59204,30,0.26315139,Gig Worker,42,360,15,0
17772.98748,32,0.306682589,Gig Worker,55,721,2,0
19597.55851,51,0.296897258,Freelancer,41,683,14,0
10000,37,0.282940235,Freelancer,20,715,3,0
28816.08362,85,0.291702641,Freelancer,40,699,3,0
24091.58446,47,0.259654902,Small Merchant,38,476,4,0
16585.80909,54,0.272758032,Small Merchant,27,392,14,0
35291.14487,77,0.278701375,Gig Worker,24,807,10,0
22609.11536,81,0.301983446,Small Merchant,59,826,18,0
14746.995,49,0.269025064,Small Merchant,48,575,7,0
27997.16195,60,0.279485006,Small Merchant,37,833,10,0
24786.33752,59,0.30881983,Freelancer,48,482,10,0
24762.0599,45,0.330486539,Small Merchant,34,711,8,0
19019.71077,31,0.262587225,Gig Worker,50,330,13,0
25153.47007,46,0.282799152,Small Merchant,34,514,13,0
20167.69197,39,0.25,Freelancer,22,651,12,0
25891.59016,36,0.279709981,Gig Worker,52,511,0,0
10000,88,0.274197911,Gig Worker,43,484,8,0
18962.88576,71,0.305020659,Small Merchant,57,470,7,0
34055.08568,80,0.256541887,Small Merchant,43,531,17,0
16630.52781,81,0.253800339,Freelancer,32,373,2,0
17773.13192,88,0.310418695,Freelancer,46,552,2,0
18864.27063,38,0.267337356,Small Merchant,52,597,1,0
13496.35705,83,0.283948623,Gig Worker,38,373,3,1
10000,46,0.285900891,Gig Worker,44,733,8,0
20385.89521,38,0.264253688,Small Merchant,25,498,14,0
22951.01597,38,0.264274981,Small Merchant,52,383,17,0
21632.46452,66,0.302538194,Freelancer,44,516,16,0
20985.85007,53,0.293541442,Gig Worker,42,760,10,0
22301.2861,68,0.279686251,Small Merchant,36,536,0,0
29159.8903,40,0.277264164,Small Merchant,40,760,5,0
20666.8767,37,0.286332218,Freelancer,39,810,13,0
17981.42196,54,0.287643984,Freelancer,31,557,4,0
20032.12161,75,0.30522291,Freelancer,32,528,2,0
26055.42732,31,0.279582878,Small Merchant,37,597,18,0
31884.18815,39,0.288859615,Gig Worker,41,804,0,0
17602.99383,82,0.294363576,Gig Worker,43,739,3,0
22692.53651,53,0.294715504,Freelancer,52,472,15,0
24368.50209,77,0.308994392,Freelancer,22,461,5,0
15051.95395,45,0.279748224,Gig Worker,36,752,4,0
22142.92017,48,0.268682655,Gig Worker,58,319,6,0
11740.283,88,0.27284074,Gig Worker,51,371,9,0
10000,60,0.292816534,Freelancer,36,701,0,0
24567.22486,40,0.277837973,Freelancer,44,743,18,0
19312.87681,35,0.325735952,Small Merchant,27,672,13,0
23415.96285,35,0.280251779,Freelancer,54,607,3,0
21874.73516,61,0.260900934,Small Merchant,48,836,14,0
15165.19966,68,0.286454033,Freelancer,31,583,5,0
21683.21989,77,0.310776244,Freelancer,55,789,19,0
13368.29086,42,0.263684804,Gig Worker,28,644,9,0
31736.80651,88,0.263107571,Small Merchant,45,575,14,0
12508.20759,32,0.276263693,Freelancer,41,625,18,0
20629.5031,85,0.267081789,Gig Worker,50,848,7,0
14704.09888,85,0.252995638,Gig Worker,49,315,12,1
25992.94821,70,0.25,Freelancer,34,482,18,0
19679.9804,85,0.284648572,Freelancer,52,492,15,0
18369.33296,64,0.294300862,Small Merchant,22,313,17,0
27972.41082,67,0.265976716,Freelancer,53,323,8,0
22206.01414,86,0.278589626,Gig Worker,36,535,14,0
25616.51112,46,0.283699239,Small Merchant,24,802,7,0
15130.71844,32,0.257895319,Freelancer,49,554,16,1
12166.28139,63,0.297177214,Freelancer,34,676,3,0
22750.45573,41,0.284238007,Freelancer,58,614,8,0
19768.07551,53,0.29048953,Freelancer,27,606,7,0
26385.04271,35,0.293599373,Freelancer,57,408,8,0
21440.64083,71,0.32851526,Gig Worker,47,574,3,0
23435.52737,40,0.259508039,Small Merchant,40,617,7,0
10636.32229,77,0.262144635,Gig Worker,29,544,16,0
35219.05858,56,0.313658497,Small Merchant,47,721,5,0
20850.3061,77,0.293044562,Freelancer,40,430,9,0
26883.10879,53,0.281380544,Freelancer,47,724,1,1
16147.35831,47,0.270438269,Freelancer,41,444,11,0
24156.06932,56,0.275362272,Freelancer,57,642,18,0
12880.08666,83,0.275750387,Freelancer,38,518,4,0
25164.47487,84,0.250100435,Gig Worker,57,496,15,0
19508.18141,85,0.299463974,Small Merchant,43,377,4,0
22204.33353,70,0.25,Small Merchant,47,670,0,0
26885.81821,50,0.263018774,Freelancer,32,394,9,0
13372.21782,88,0.271364513,Small Merchant,28,688,1,0
17208.55789,80,0.322869688,Small Merchant,28,814,15,0
25201.26997,63,0.277984057,Freelancer,40,346,8,0
36687.55032,85,0.28632925,Freelancer,43,457,6,0
21033.42366,62,0.26245021,Small Merchant,50,570,12,0
26137.95283,87,0.29737458,Gig Worker,48,721,3,0
21251.19971,77,0.339037625,Small Merchant,59,327,6,0
35595.71916,83,0.289830022,Gig Worker,29,476,9,0
10000,47,0.273289909,Freelancer,23,386,11,0
22662.34731,32,0.25,Freelancer,22,567,1,0
10621.19177,53,0.293873845,Small Merchant,32,353,4,0
10000,30,0.260281071,Freelancer,40,382,14,0
24082.23437,35,0.26488448,Freelancer,27,843,10,0
22976.48457,48,0.298634215,Gig Worker,28,684,1,0
20006.14144,51,0.270527407,Freelancer,20,822,14,0
21256.64137,80,0.27811715,Freelancer,33,522,18,0
43688.09604,72,0.294995727,Gig Worker,31,585,4,0
20192.77403,88,0.265878723,Freelancer,55,743,15,0
25570.87053,37,0.254220849,Gig Worker,41,388,7,0
17454.44626,34,0.289286072,Freelancer,55,828,6,0
24066.62803,81,0.295087007,Gig Worker,35,460,2,0
20332.36427,38,0.268448703,Freelancer,30,457,7,0
19126.37062,76,0.26745738,Freelancer,22,568,4,0
34732.28973,50,0.257998093,Small Merchant,53,679,13,0
30240.29474,57,0.294269819,Freelancer,44,331,1,0
22957.22653,75,0.318377962,Freelancer,45,386,9,0
10000,33,0.298630902,Gig Worker,22,392,17,0
19472.93544,85,0.278176261,Freelancer,39,809,16,0
40921.19295,53,0.294329108,Freelancer,50,815,5,0
20385.36833,37,0.263363844,Gig Worker,20,388,16,0
29722.523,81,0.287368073,Small Merchant,45,453,16,0
32093.59681,90,0.258294659,Small Merchant,44,457,18,0
23532.74741,46,0.277556293,Gig Worker,30,717,15,0
16107.24858,63,0.301513869,Gig Worker,35,552,1,0
10000,49,0.296240761,Small Merchant,39,588,4,0
26789.14246,45,0.291369504,Freelancer,57,458,11,0
16296.70798,39,0.288325537,Freelancer,21,611,0,0
23233.05316,63,0.265277554,Gig Worker,48,734,4,0
13251.25762,72,0.282849613,Gig Worker,26,653,7,0
20143.33722,39,0.295665511,Small Merchant,59,564,9,0
22236.03338,59,0.275136911,Freelancer,44,307,2,0
23880.15507,59,0.275908364,Freelancer,23,406,5,0
14196.24469,80,0.270595493,Small Merchant,53,368,12,0
30378.37664,54,0.274301018,Gig Worker,44,739,19,0
17821.73651,86,0.264533533,Gig Worker,27,437,7,0
10278.71378,75,0.280481434,Freelancer,51,657,17,0
21236.83606,72,0.273594487,Freelancer,37,819,4,0
22240.62716,70,0.250515087,Freelancer,59,367,5,0
23124.12603,36,0.332018847,Gig Worker,30,445,1,0
31534.92683,76,0.259251437,Small Merchant,56,549,6,0
20344.85814,49,0.277306123,Small Merchant,58,683,15,0
21162.66263,46,0.281223358,Gig Worker,55,767,9,0
14277.70933,32,0.269302648,Small Merchant,29,810,19,0
27743.87452,76,0.278205643,Gig Worker,25,793,9,0
23290.16345,75,0.263629104,Freelancer,35,814,1,0
19059.80591,69,0.294543586,Freelancer,44,663,7,0
10000,65,0.279555229,Gig Worker,53,698,1,0
32110.88537,55,0.294367865,Freelancer,50,419,1,0
13406.24025,39,0.309397913,Gig Worker,27,354,12,0
17861.05393,63,0.274375425,Small Merchant,36,369,3,0
24508.41158,43,0.295468979,Freelancer,33,793,6,0
13624.0945,37,0.310726903,Freelancer,49,655,13,0
11545.43155,84,0.277530646,Freelancer,37,767,19,0
10000,56,0.293821985,Gig Worker,55,587,4,0
27046.97867,39,0.270694364,Freelancer,40,536,0,0
18183.69629,86,0.303944241,Gig Worker,50,517,0,0
42490.89065,79,0.270004035,Freelancer,52,827,18,0
15039.51454,44,0.294061268,Gig Worker,42,569,5,0
15549.84284,66,0.299902358,Freelancer,57,617,15,0
18042.24921,51,0.256420458,Small Merchant,24,563,11,0
23701.94259,74,0.266665802,Gig Worker,34,643,0,0
18708.57663,79,0.265856389,Small Merchant,49,776,11,0
26286.3255,60,0.301598658,Small Merchant,35,820,19,0
15149.88127,31,0.256493047,Gig Worker,59,341,17,0
12328.85797,74,0.286513785,Freelancer,48,317,1,0
10000,60,0.294529554,Gig Worker,47,509,17,1
10000,43,0.28338778,Gig Worker,25,731,9,0
18373.51686,39,0.30549466,Gig Worker,24,629,9,0
19893.13781,59,0.25,Freelancer,57,575,5,0
17579.94081,65,0.292158311,Freelancer,44,721,1,0
30703.84058,76,0.276364937,Freelancer,47,447,15,0
30596.21147,69,0.25,Freelancer,20,349,4,0
19656.37909,44,0.258378043,Small Merchant,33,432,5,1
10000,43,0.311302029,Freelancer,38,404,0,0
18033.06424,60,0.292644427,Freelancer,50,591,3,1
17801.25024,58,0.296038158,Small Merchant,34,531,16,0
17400.05526,56,0.299179289,Small Merchant,38,400,12,1
17115.96767,50,0.252863517,Gig Worker,57,558,11,0
17425.75973,38,0.284914568,Freelancer,51,591,12,0
19294.20869,49,0.301968373,Freelancer,50,411,18,0
17551.21231,64,0.271947949,Gig Worker,56,344,15,0
23458.25756,87,0.307248928,Freelancer,45,782,10,0
24522.58101,44,0.267747869,Freelancer,44,456,17,1
15625.48439,53,0.282495224,Freelancer,59,524,17,0
30897.45728,78,0.287950681,Small Merchant,27,372,0,0
15139.56389,86,0.295091968,Freelancer,23,471,3,0
10675.3957,45,0.274245271,Gig Worker,50,719,8,0
24665.4465,65,0.300242242,Small Merchant,51,713,2,0
16278.14306,40,0.28856029,Gig Worker,53,535,7,1
24249.0403,86,0.25,Freelancer,22,538,8,0
10000,37,0.316731453,Freelancer,45,679,17,0
31747.19159,32,0.260842692,Small Merchant,23,756,4,0
26706.05386,48,0.318380011,Freelancer,21,815,4,0
11496.66416,75,0.276846291,Gig Worker,38,503,4,0
11648.56013,70,0.27312183,Small Merchant,42,718,15,0
33705.86133,32,0.287984764,Freelancer,44,383,4,0
16838.34068,65,0.266027735,Small Merchant,26,513,4,0
16160.70606,54,0.25,Small Merchant,27,690,11,0
10000,89,0.277813826,Gig Worker,22,658,6,0
19544.55256,65,0.287501056,Gig Worker,42,672,2,0
20405.9627,40,0.310755399,Small Merchant,52,357,7,0
27008.45168,80,0.256172793,Gig Worker,47,736,19,0
12206.451,45,0.291604465,Small Merchant,41,817,17,0
11357.99245,84,0.277921997,Gig Worker,54,385,4,0
25156.73844,83,0.280660835,Freelancer,53,447,5,0
29047.1105,46,0.299440898,Freelancer,49,774,5,0
11001.93354,71,0.269771543,Freelancer,55,434,5,0
29570.5986,53,0.28335052,Freelancer,33,417,10,1
22262.79289,46,0.301798756,Freelancer,28,835,12,0
29642.63737,77,0.300592008,Gig Worker,41,678,13,0
21508.45747,49,0.255594296,Freelancer,47,563,16,0
10000,51,0.26774124,Small Merchant,33,622,0,1
20936.22832,35,0.277125473,Small Merchant,34,310,9,0
29421.00673,36,0.296278771,Gig Worker,56,562,1,0
15743.77787,43,0.274975944,Gig Worker,43,323,12,0
19284.24522,40,0.281654758,Freelancer,53,440,16,0
20767.06548,41,0.305006184,Gig Worker,22,753,18,1
10000,75,0.273226816,Gig Worker,42,530,2,0
33699.43303,34,0.309463175,Small Merchant,39,415,3,0
15690.37024,34,0.25,Freelancer,34,579,5,0
25540.14803,49,0.272144971,Small Merchant,35,849,12,1
21393.09205,83,0.25269711,Small Merchant,26,498,13,0
30803.33339,84,0.282333971,Gig Worker,52,582,8,0
24842.39286,87,0.295019832,Freelancer,38,585,14,0
20355.5301,44,0.276775668,Gig Worker,37,427,5,0
15745.39435,55,0.270511392,Gig Worker,37,506,19,0
27584.95491,62,0.252807609,Gig Worker,22,557,10,0
10000,86,0.313626698,Gig Worker,22,810,6,0
26521.23294,59,0.279551763,Freelancer,55,363,17,0
14306.68674,53,0.27095714,Freelancer,35,440,16,1
30765.98563,52,0.311250648,Freelancer,42,406,13,0
23129.0968,38,0.272959093,Freelancer,42,512,7,0
26508.86637,32,0.261792753,Freelancer,34,315,7,0
22573.9217,87,0.265794389,Freelancer,28,687,6,0
10000,65,0.262855201,Freelancer,59,557,8,0
15974.89586,77,0.258679437,Small Merchant,57,413,11,1
26706.72536,36,0.266131269,Small Merchant,37,837,2,0
23166.59072,51,0.328299013,Freelancer,57,337,0,0
30266.92934,43,0.257003541,Freelancer,25,324,14,0
24822.92194,77,0.250156961,Small Merchant,56,351,8,0
15233.08677,58,0.285560589,Gig Worker,25,390,16,0
16427.55104,79,0.278480672,Freelancer,40,437,11,0
22720.42173,45,0.293200819,Small Merchant,49,508,16,0
10000,77,0.268918314,Freelancer,47,360,12,0
33714.0932,63,0.262629732,Gig Worker,39,410,12,0
25092.22715,39,0.313474395,Small Merchant,38,557,14,1
30589.24218,36,0.25,Freelancer,33,434,17,0
10935.77241,54,0.287211978,Small Merchant,20,359,14,0
30711.95612,56,0.293806059,Freelancer,46,488,17,0
37620.49238,44,0.296434042,Gig Worker,51,635,4,0
12753.85151,61,0.273932375,Gig Worker,48,326,6,0
27399.81256,57,0.255035562,Small Merchant,50,300,5,0
22007.76961,38,0.309990281,Freelancer,44,385,4,0
11188.96306,36,0.271089115,Gig Worker,26,379,18,0
25450.1878,88,0.31059996,Small Merchant,58,847,8,0
27835.22243,85,0.287361479,Gig Worker,35,763,10,0
17792.11413,45,0.27032152,Freelancer,30,707,2,0
30161.41564,55,0.287868861,Freelancer,37,700,6,0
10332.65615,64,0.303016039,Gig Worker,24,766,2,0
11536.70697,46,0.281641765,Small Merchant,21,474,5,0
22956.18177,52,0.265248351,Gig Worker,29,358,18,0
22177.69695,37,0.25,Gig Worker,45,705,15,0
16983.98558,31,0.271514863,Freelancer,43,786,7,0
27667.16105,60,0.296152812,Gig Worker,45,582,18,0
25716.2602,86,0.259793323,Freelancer,35,755,18,0
28006.9735,81,0.293623241,Gig Worker,44,521,15,0
21138.04495,87,0.280563982,Small Merchant,57,826,7,0
26218.06188,88,0.294909907,Small Merchant,25,484,9,0
18880.44788,86,0.25,Freelancer,31,340,8,0
36376.73083,61,0.251593297,Gig Worker,28,728,15,0
16312.17961,58,0.270748033,Freelancer,27,549,13,0
36737.08201,32,0.317325462,Freelancer,50,784,9,0
22244.21563,37,0.264914637,Freelancer,51,529,3,0
12371.42377,88,0.277464334,Freelancer,26,303,9,0
31576.55545,31,0.323014614,Gig Worker,51,748,19,0
22881.30972,60,0.288572742,Gig Worker,44,810,14,0
27957.86869,80,0.297192602,Small Merchant,52,816,18,0
30566.99143,78,0.267153506,Freelancer,47,345,10,0
24365.68888,66,0.303579735,Freelancer,30,630,19,0
17854.31409,49,0.306627899,Freelancer,50,425,13,0
28829.99364,58,0.290031965,Freelancer,29,436,14,0
22005.28855,46,0.278280461,Small Merchant,21,488,3,0
26801.00473,39,0.291188545,Freelancer,23,442,16,0
10000,70,0.25,Small Merchant,41,725,0,0
25128.87202,51,0.301772678,Freelancer,47,477,18,0
17529.89922,35,0.263017566,Freelancer,29,649,4,0
33573.16746,72,0.274428036,Freelancer,21,776,17,0
26361.61144,63,0.306351097,Small Merchant,50,734,16,1
23679.00422,60,0.301951245,Freelancer,42,525,9,0
25404.16995,84,0.25,Small Merchant,35,577,8,0
15010.91403,41,0.26105343,Gig Worker,28,393,3,0
33362.79683,41,0.292802267,Freelancer,25,629,19,0
35939.59293,45,0.25,Gig Worker,44,749,18,0
24750.39457,54,0.308386925,Freelancer,23,777,2,0
33132.82498,51,0.282358502,Freelancer,31,449,17,0
18015.96261,56,0.308258351,Small Merchant,43,809,2,0
16420.20504,53,0.265102263,Gig Worker,46,646,7,0
22286.47324,41,0.266876567,Gig Worker,22,576,4,0
25044.58727,82,0.30068306,Freelancer,31,330,0,0
19242.09323,47,0.274072546,Freelancer,49,676,17,0
25764.37733,74,0.25518157,Freelancer,31,337,13,0
24144.72637,76,0.29122944,Gig Worker,59,655,6,0
15011.85257,45,0.25,Small Merchant,41,566,8,0
25631.55112,33,0.308842685,Gig Worker,34,589,13,0
28044.6977,41,0.283684169,Small Merchant,47,528,15,0
23200.28522,78,0.26220687,Freelancer,36,319,15,0
30068.53672,62,0.302903761,Freelancer,44,362,5,0
13478.17345,51,0.303255708,Freelancer,22,791,6,0
25275.65295,47,0.280074648,Small Merchant,55,469,0,0
13808.03506,83,0.325508174,Small Merchant,50,312,10,0
14201.43049,77,0.325046896,Freelancer,34,688,8,0
